0.0,0.000338873580047
2.0000000000000004,0.000334711187985
4.000000000000001,0.000330747958031
6.0,0.000326965738563
8.000000000000002,0.000323349188726
10.0,0.000319884551065
12.0,0.000316559343057
14.0,0.000313363085674
16.000000000000004,0.00031028595723
18.0,0.000307319309442
20.0,0.000304455504824
-0.0,0.000338873580047
-2.0000000000000004,0.000343255321805
-4.000000000000001,0.000347880322708
-6.0,0.000352775846649
-8.000000000000002,0.000357974131042
-10.0,0.000363513253243
-12.0,0.000369438304806
-14.0,0.000375803750465
-16.000000000000004,0.000382675629643
-18.0,0.000390135484439
-20.0,0.000398284811344
